price,location,brand,model,km_driven,vehicle_type,engine_capacity,origin,age,brand_model,description,xe_zin,xe_da_thay_doi,xe_co,xe_pkl,xe_chinh_chu,xe_nang_cap,log_km,km_per_year,vehicle_type_num,engine_capacity_num,origin_num,is_outlier,cluster,cluster_label
39.0,Quận 1,Honda,Air Blade,11000,Tay ga,100 - 175 cc,Việt Nam,2,Honda Air Blade,honda airblade val hi mọi người do mình muốn đổi lên xe to xác hơn do mình to con đi xe air blade nhỏ này thấy không thoải mái nên cần bán chiếc xe này xe mình mua mới tại head phát tiến cmt vào t biển số thành phố quận chính chủ mình đứng tên sang tên ủy quyền đều được odoo tầm ngàn khuyến mãi có tăng hằng ngày do là xe đi làm hàng ngày tình trạng xe có dán full keo có trầy do mình gửi trong bãi xe khá hẹp về lột ra dán lại hết là như mới bảo dưỡng định kỳ tầm khuyến mãi khuyến mãi là mình mang vô hãng thay nhớt máy nhớt láp vừa thay luôn lọc gió và bugi bảo dưỡng định kỳ đầy đủ và đúng theo lịch phần khác mình có lên thêm số món để xe đi thoải mái an toàn hơn hơn đã thay cặp lốp pirelli rosso sport vừa đi gần khuyến mãi gù honda sh i cụm thắng rcb mão air blade lốt cốp d cảm biến bật tắt đèn xe tự động đồ nguyên bản còn đủ hết nay muốn bán hoặc giao lưu honda pcx bù trừ hợp lý mọi thông tin mình đã ghi đủ mọi người cần thêm thông tin gì thì cứ sms zalo mình nhé cảm ơn cả nhà,True,True,False,False,True,False,9.305741456739435,3666.6666666666665,1,0,6,False,2,Tay Ga Zin - Chính Chủ
26.0,Quận 1,Yamaha,Janus,2400,Tay ga,100 - 175 cc,Other,1,Yamaha Janus,xe tay ga janus màu xanh đen chính chủ mới xe chưa hư hỏng bao giờ mua tại hãng tháng xem xe liên hệ em nhé ạ,False,False,False,False,True,False,7.783640596221253,1200.0,1,0,3,False,8,Tay Ga - Chính Chủ (Không Zin)
9.2,Quận 1,Honda,Cub,12000,Xe số,Dưới 50 cc,Nhật Bản,27,Honda Cub,cúp nhật đèn tròn chính chủ mới rất mới nhà ít dùng e giao lưu con cúp nhật chính chủ cực còn mới đẹp biển số còn mới đẹp số lùi như tiến tiền như núi xe tâm huyết nhà e cúp nhật đời cao chót vót máy cực chất miễn bàn luôn thì thầm mùa xuân bao anh em êm ái ru ru xe giấy tờ đầy đủ chính chủ đi không cần giấy phép lái xe lưu ý giá chạy tốt nên không bớt anh em mua dc hả gọi khỏi mất thời gian cảm ơn miễn trả lời tin nhắn,False,False,False,False,True,False,9.392745258631441,428.57142857142856,2,2,2,False,1,Xe Số Cũ - Giá Rẻ
7.3,Quận 1,Yamaha,Sirius,40000,Xe số,100 - 175 cc,Việt Nam,15,Yamaha Sirius,cần bán xe sirius mình có chiếc xe cũ cần bán xe biển tỉnh xe chính chủ mẹ mình đứng tên ai cần liên hệ nhé giá bán còn bớt lọc,False,False,False,False,True,False,10.596659732783579,2500.0,2,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
16.555555,Quận 1,Honda,Wave,5062,Xe số,100 - 175 cc,Việt Nam,2,Honda Wave,wave rsx xe còn rất mới không cấn không trầy xước thắng đùm chính chủ biển số sài gòn,False,False,False,False,True,False,8.529714471969909,1687.3333333333333,2,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
3.0,Quận 1,SYM,Attila,10000,Tay ga,50 - 100 cc,Việt Nam,18,SYM Attila,bán xe có giấy đăng ký chính chủ xe chạy bình thường không hỏng hóc xe cũ ưng ý thì liên hệ sđt nhắn tin trực tiếp qua chợ chạy tốt,False,False,False,False,True,False,9.210440366976517,526.3157894736842,1,1,6,False,8,Tay Ga - Chính Chủ (Không Zin)
28.0,Quận 1,Honda,other,30,Tay côn/Moto,50 - 100 cc,Việt Nam,3,Honda other,cần bán xe mọi thông tin thắc mắc xin vui lòng liên hệ giao xe tận tay nếu cần giấy tờ đầy đủ,False,False,False,False,False,False,3.4339872044851463,7.5,0,1,6,False,6,Tay Ga - Mới/Ít Km
27.0,Quận 1,Yamaha,Exciter,26264,Tay côn/Moto,100 - 175 cc,Nhật Bản,7,Yamaha Exciter,xe nhà đi cần bán xe nhà đi xe còn mới đẹp xe ít đi xe chính chủ bao công chứng hay ủy quyền,False,False,False,False,True,False,10.175992533388062,3283.0,0,0,2,False,8,Tay Ga - Chính Chủ (Không Zin)
22.9,Quận 1,Honda,Air Blade,12779,Tay ga,100 - 175 cc,Thái Lan,15,Honda Air Blade,air blade fi thái có trao đổi gl nguyên bản nguyên bản căng đét xe nhập thái fi máy qúa chất có giao lưu trao đổi xe khác xe cầm thanh lý bao tranh chấp sang tên thông tư ok đã check ok đầy đủ biển sg không,True,False,False,False,False,False,9.455636727931525,798.6875,1,0,4,False,9,Tay Ga - Zin (Không Chính Chủ)
9.2,Quận 1,Honda,Wave,25,Xe số,100 - 175 cc,Other,7,Honda Wave,wave a em đi học ít đi giữ kĩ chính chủ bs hcm em lên đời xe tay ga dư bán nhé ba mua cho em dei học giờ em đi làm hàng ngày em đổi xe tay ga dư em bán nhé xe đời xe nhật đúng hãng honda máy móc còn nguyên bản nguyên chưa sửa gì ạ xe chính chủ ra công chứng sang tên được nhé có đầy đủ chức năng động cơ êm ái ái thì thầm ai có nhu cầu mua lại thì gọi cho em nha,True,False,False,False,True,False,3.258096538021482,3.125,2,0,3,False,6,Tay Ga - Mới/Ít Km
11.0,Quận 1,Honda,Cub,12000,Xe số,Dưới 50 cc,Nhật Bản,28,Honda Cub,cúp nhật kim vàng giọt lệ xe cúp nhật kim vàng giọt lệ cực còn mới đẹp biển cực víp xe tâm huyết nhà e còn mới đẹp leng rất mới miễn bàn đời cao chót vót xe màu vỏ dưa còn mới đẹp nhất trên dòng xe cúp nhật máy nguyên bản êm ái ru ru thì thầm mùa xuân miễn bàn máy không im chửi cha e xe giấy tờ đầy đủ cúp chính chủ đi không cần giấy phép lái xe lưu ý giá chạy tốt anh em đam mê anh em mua dc hả gọi e không bới miễn trả giá e không trả lời tin nhắn mua vui lòng gọi trực tiếp,True,False,False,False,True,False,9.392745258631441,413.7931034482759,2,2,2,False,1,Xe Số Cũ - Giá Rẻ
35.5,Quận 1,Honda,SH,49000,Tay ga,100 - 175 cc,Other,20,Honda SH,dư dùng honda sh ý sx xe nguyên bản chưa rớt đầu nút đèn pha chưa mở ngoại hình còn mới đẹp mọi chức năng hoạt động chạy tốt công chứng sang tên trong ngày xem xe quận,True,False,False,False,False,False,10.799595985047786,2333.3333333333335,1,0,3,False,9,Tay Ga - Zin (Không Chính Chủ)
9.0,Quận 1,Piaggio,Vespa,11000,Tay ga,100 - 175 cc,Việt Nam,14,Piaggio Vespa,bấn vesspa lx như hình mình còn dư xe vesspa lx như hình xe mới đi ít máy rất êm ái,False,False,False,False,False,False,9.305741456739435,733.3333333333334,1,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
8.0,Quận 1,Honda,Wave,45000,Xe số,100 - 175 cc,Nhật Bản,18,Honda Wave,wave a nhật còn vận hành chạy tốt biển số thành phố mình cần để lại chiếc wave a nhật máy móc còn vận hành chạy tốt có giấy đăng ký và giấy mua bán cửa hàng mọi người liên hệ mình nhé,False,False,False,False,False,False,10.714439990727769,2368.4210526315787,2,0,2,False,1,Xe Số Cũ - Giá Rẻ
27.5,Quận 1,Honda,Lead,20000,Tay ga,100 - 175 cc,Other,5,Honda Lead,cần bán xe lead up val xe nguyên nguyên bản lead up val xe chính chủ uỷ quyền sang tên đầy đủ xe nguyên nguyên bản quãng đường thấp,True,False,False,False,True,False,9.90353755128617,3333.3333333333335,1,0,3,False,2,Tay Ga Zin - Chính Chủ
39.0,Quận 1,Honda,Lead,15000,Tay ga,100 - 175 cc,Việt Nam,2,Honda Lead,cần bán lead val cần bán lead xe chính chủ bs hcm tân phú,False,False,False,False,True,False,9.61587214452889,5000.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
29.5,Quận 1,Honda,Lead,180000,Tay ga,100 - 175 cc,Việt Nam,5,Honda Lead,honda lead mau vang nau bán xe chủ ky giay đăng ký lan dau xe nha ích chay có trầy do để ở chung cư bs tphcm nguyên bản vỏ theo xe còn dày bánh dau chua mở phiên bản đặt biệt smarkey lef từng quãng đường còn xe chua lm gi het ca vet mau xanh chua huy uy lan nao ngay chu ky e không nhan tn anh em alo cho nhanh gia dep,True,False,False,False,False,False,12.100717685412471,30000.0,1,0,6,False,4,Tay Ga - Cường Độ Cao (Taxi/Grab)
26.5,Quận 1,Honda,Future,21000,Xe số,100 - 175 cc,Việt Nam,4,Honda Future,bán future fi xe nguyên bản chưa rớt đầu bs tp chính chủ sang tên công chứng nốt nhạc,True,False,False,False,True,False,9.952325334619427,4200.0,2,0,6,False,2,Tay Ga Zin - Chính Chủ
17.0,Quận 1,Honda,Wave,40000,Xe số,100 - 175 cc,Việt Nam,3,Honda Wave,dư xe chính chủ công chứng sang tên nhanh gọn ưu tiên có bớt chút lộc xe đi kỹ,False,False,False,False,True,False,10.596659732783579,10000.0,2,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
16.0,Quận 1,Honda,other,800,Tay ga,Dưới 50 cc,Đài Loan,1,Honda other,đổi xe cần thanh lý xe zelioni mình có con zelioni đi đc hơn khuyến mãi xe đăng ký ít đi đa phần xe mình để nhà xe đèn sau do bà cô dựng xe trượt xe bị đổ mới vỡ đèn sau nguyên nguyên bản xe có sao mình ns vậy biển quận anh em nào cần cứ inbox giảm giá còn mới đẹp cho anh em lấy lẹ,True,False,False,False,False,False,6.68586094706836,400.0,1,2,7,False,7,Tay Ga Nhỏ (<50cc) - Chính Chủ
8.6,Quận 1,Honda,Wave,25,Xe số,100 - 175 cc,Nhật Bản,8,Honda Wave,xe chính chủ động cơ êm ái ái do nhu cầu đổi xe cần bán lại cho ai chạy đi làm hàng ngày cực êm ái ít hao xăng xe ký giấy mua bán sang tên trong ngày mau lẹ,False,False,False,False,True,False,3.258096538021482,2.7777777777777777,2,0,2,False,6,Tay Ga - Mới/Ít Km
75.0,Quận 1,Honda,SH,49530,Tay ga,100 - 175 cc,Việt Nam,5,Honda SH,cần bán xe honda sh cbs trắng giá chạy tốt honda sh cbs trắng chính chủ đời chủ quãng đường xe chạy kĩ khuyến mãi thay nhớ lần liqui thay nhớt lap vệ sinh nồi giá mong muốn triệu liên hệ phát chính chủ xem xe tại quận,False,True,False,False,True,False,10.810354015162442,8255.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
9.5,Quận 1,Honda,Wave,666666,Xe số,50 - 100 cc,Nhật Bản,19,Honda Wave,xe cần bán xe nhà đi nay cần bán xe hoạt động bình thường xe chính chủ xe ít hao xăng,False,False,False,False,True,False,13.410045949855984,33333.3,2,1,2,False,4,Tay Ga - Cường Độ Cao (Taxi/Grab)
4.0,Quận 1,Yamaha,Exciter,40000,Tay côn/Moto,100 - 175 cc,Việt Nam,2,Yamaha Exciter,zz máy nhão gtdd máy zz máy kêu bán hoặc giao lưu mio hoặc luvias,False,False,False,False,False,False,10.596659732783579,13333.333333333334,0,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
2.5,Quận 1,SYM,Elizabeth,100000,Tay ga,100 - 175 cc,Nhật Bản,12,SYM Elizabeth,cần cần bán nhanh xe tay ga giá rẻ xe y hình dành cho mấy chị em công nhân đang cần xe giá rẻ để đi làm hàng ngày và đi chợ,False,False,False,False,False,False,11.51293546492023,7692.307692307692,1,0,2,False,10,Tay Ga Phổ Thông - Đại Trà
17.0,Quận 1,Honda,Wave,30,Xe số,100 - 175 cc,Nhật Bản,0,Honda Wave,bán xe chưa qua sử dụng xe mới vừa từ head honda về chưa đăng ký biển số xe luôn muốn bán lại giá triệu có thỏa thuận nơi bán quận tp hcm xe màu đỏ đen như hình,False,False,False,False,False,False,3.4339872044851463,30.0,2,0,2,False,6,Tay Ga - Mới/Ít Km
26.0,Quận 1,Piaggio,GTS,50000,Tay ga,100 - 175 cc,Other,16,Piaggio GTS,bán vespa nhập nguyên chiếc ý cần bán vespa van nhập khẩu ý biển số phong thuỷ là phát phát mãi phát xe còn mới đẹp động cơ êm ái ái giấy tờ đầy đủ bao công chứng xe chạy rất vọt máy im ru xem xe quận tại nhà,False,False,False,False,False,False,10.819798284210286,2941.176470588235,1,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
5.5,Quận 1,Honda,Wave,15381,Xe số,50 - 100 cc,Việt Nam,20,Honda Wave,cần đổi xe xe nguyên nguyên bản chưa qua làm máy ai cần liên hệ qua số dt,True,True,False,False,False,False,9.640953273616999,732.4285714285714,2,1,6,False,1,Xe Số Cũ - Giá Rẻ
13.4,Quận 1,Honda,Wave,39000,Xe số,50 - 100 cc,Nhật Bản,7,Honda Wave,xe mới dọn sạch sẽ cần bán xe như hình nói chung xe sạch sẽ không cần ta nhiều,False,False,False,False,False,True,10.571342565808699,4875.0,2,1,2,False,5,Tay Ga - Đã Nâng Cấp
15.0,Quận 1,Suzuki,Sport / Xipo,15000,Tay côn/Moto,100 - 175 cc,Other,27,Suzuki Sport / Xipo,bán cho anh em dam mê xe xipo xe còn mới đẹp như hình máy bao ngon bao êm ái mua về chỉ chạy không nhận tin nhấn mua gọi đt hoặc zalo nhé ok,False,False,False,False,False,False,9.61587214452889,535.7142857142857,0,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
16.5,Quận 1,Honda,Winner X,44000,Tay côn/Moto,100 - 175 cc,Việt Nam,6,Honda Winner X,cần ra đi em winner x ít sử dụng biển số thành phố winner x máy nguyên nguyên bản ít sử dụng cần ra đi giấy tờ hợp lệ sang tên thoải mái liên hệ xem xe quận,True,False,False,False,False,False,10.691967639914864,6285.714285714285,0,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
45.0,Quận 1,Honda,SH,71000,Tay ga,100 - 175 cc,Other,18,Honda SH,cần bán xe honda sh ý c do không còn nhu cầu sử dụng xuất xứ ý tình trạng dàn áo hơi phai màu mua về sơn lại là được máy móc chưa rớt đầu giấy tờ chính chủ có thể sang tên giá cả có thể thương lượng lại xem xe tại mai thị lựu phường đa kao quận,True,True,False,False,True,False,11.170449240431308,3736.842105263158,1,0,3,False,2,Tay Ga Zin - Chính Chủ
17.5,Quận 1,Piaggio,Liberty,30000,Tay ga,100 - 175 cc,Other,9,Piaggio Liberty,liberty nguyên bản biển số thành phố chính chủ hình sao xe bên ngoài như vậy xe liberty abs màu đỏ giấy đăng ký biển số bình thạnh hcm xe chính chủ ký bán nguyên bản hoàn toàn đã thay chống trợ lực dựng chống đứng rất nhẹ quãng đường chuẩn không xe từ lúc mua mới về sao để vậy chạy chưa đâm đụng chưa mở máy bao kiểm tra coi xe ở quận hoặc quận,True,False,False,False,True,False,10.308985993422082,3000.0,1,0,3,False,2,Tay Ga Zin - Chính Chủ
15.8,Quận 1,Honda,PCX,25000,Tay ga,100 - 175 cc,Thái Lan,14,Honda PCX,honda honda pcx dừng gọi chỉ tin nhắn riêng tư xe e dọn tâm huyết từ trong ra ngoài sơn si trong hãng nguyên chiếc dọn từ những chi tiết nhỏ của xe mua về chỉ việc đổ xăng chạy vi vu xe còn mới đẹp động cơ êm ái ái dàn ngoài không khác gì xe mới,False,False,False,False,False,True,10.12667110305036,1666.6666666666667,1,0,4,False,5,Tay Ga - Đã Nâng Cấp
4.9,Quận 1,SYM,Venus,32668,Tay ga,100 - 175 cc,Đài Loan,11,SYM Venus,elizabeth fi đời cuối biển số thành phố nhập khẩu cực êm ái bền elizabeth có fi hàng nhập khẩu đài loan sx nguyên chiếc siêu bền sơn đen đỏ nguyên bản còn mới đẹp trầy nhẹ theo tg máy cực êm ái như xe điện đi xa rất chạy tốt trên khuyến mãi lít full đầy đủ các chức năng về đi ngay không cần phải chỉnh sửa gì cả có đầy đủ giấy tờ biển số thành phố căn cước công dân chủ hồ sơ ủy quyền theo xe nhà bán bao tranh chấp toàn quốc kiểu dáng gọn còn mới đẹp lịch sự phù hợp với mọi người thích hợp học sinh sinh viên ace về chạy grap bi các chị đi chợ đều cực kỳ tiện dụng cốp cực rộng yên dài chở thêm được cháu nhỏ mời liên hệ a nguyễn đình chiểu quận vl gọi liên hệ trực tiếp ưu tiên nhanh gọn lẹ tk s,True,False,False,False,False,False,10.39418189500513,2722.3333333333335,1,0,7,False,9,Tay Ga - Zin (Không Chính Chủ)
11.1,Quận 1,Honda,other,50000,Xe số,100 - 175 cc,Việt Nam,24,Honda other,bán cho ai có nhu cầu xe chính chủ giá còn thương lượng nguyễn hữu cầu,False,False,False,False,True,False,10.819798284210286,2000.0,2,0,6,False,1,Xe Số Cũ - Giá Rẻ
74.5,Quận 1,Honda,SH,10605,Tay ga,100 - 175 cc,Việt Nam,2,Honda SH,bán xe honda sh i biển số thành phố mình bán xe chính chủ biển số tp quận tân phú xe có dán keo gỡ keo ra là không có vết trầy chạy khuyến mãi mua,False,False,False,False,True,False,9.269175157697076,3535.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
19.999999,Quận 1,Honda,Sonic,47744,Tay côn/Moto,100 - 175 cc,Other,5,Honda Sonic,bán se lấy tiền ăn tết xe chay em nhẹ bảo duong dinh ky thay nhớt motul mỗi khuyến mãi bán hoặc đổi quynh nơ nha ba con,False,True,False,False,False,False,10.773629628384302,7957.333333333333,0,0,3,False,10,Tay Ga Phổ Thông - Đại Trà
16.5,Quận 1,Honda,PCX,100000,Tay ga,100 - 175 cc,Thái Lan,15,Honda PCX,bán con em honda pcx như hình bán con em honda pcx đời như hình chính chủ đã ủy quyền năm máy mọc nguyên bản bao êm ái không hề hú hí tiết kiệm xăng công tắc tự tắt máy khi dừng xe nội thật ngoài bao còn mới đẹp xe đi giữ kỹ thay nhớt thường xuyên giá e nó triệu khỏi mặc cả thị trường triệu triệu tôi bán giá đó a e thấy hợp lý alo,True,True,False,False,True,False,11.51293546492023,6250.0,1,0,4,False,2,Tay Ga Zin - Chính Chủ
10.5,Quận 1,Honda,other,7000,Tay ga,Dưới 50 cc,Nhật Bản,20,Honda other,dio fit chính chủ e cần bán xe honda dio máy hai thì êm ái mạnh máy chưa mở hay sữa chữa xe nc sơn nguyên bản có khoá chống đứng phòng trộm cắp vỏ mới thay mua về chỉ có đổ xăng chạy xem xe tại tphcm quận quận có giảm giá cho ace nhiệt tình xin cảm ơn ạ,True,False,False,False,True,False,8.853808274977197,333.3333333333333,1,2,2,False,7,Tay Ga Nhỏ (<50cc) - Chính Chủ
