price,location,brand,model,km_driven,age,brand_model,description,xe_zin,xe_da_thay_doi,xe_co,xe_pkl,xe_chinh_chu,xe_nang_cap,log_km,km_per_year,vehicle_type_num,engine_capacity_num,origin_num,vtype_Tay ga,vtype_Xe số,engine_50 - 100 cc,engine_Dưới 50 cc,engine_Trên 175 cc,origin_Mỹ,origin_Nhật Bản,origin_Other,origin_Thái Lan,origin_Trung Quốc,origin_Việt Nam,origin_Đài Loan,origin_Đức,origin_Ấn Độ,vtype_display,is_outlier,cluster,vehicle_type_display,cluster_label
8.5,Quận 1,Honda,Lead,92000,15,Honda Lead,xe chính chủ nhà dư xe nên cần thanh lý sang tên liền tay xem xe tại quận tphcm,False,False,False,False,True,False,11.429554725537322,5750.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
120.0,Quận 1,Royal Enfield,Interceptor 650,11500,6,Royal Enfield Interceptor 650,bán royal enfield interceptor hết đam mê ra đi em royal enfield interceptor đăng ký chính chủ biển hn quãng đường xe khuyến mãi tặng kèm cặp thùng civi chính hãng cặp ống xả dusland chính hãng nốt giá cả còn thương lượng,False,False,False,False,True,False,9.350189267092581,1642.857142857143,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Tay côn/Moto,False,1,Tay côn/Moto,Tay Ga Cao Cấp - Hạng Sang (100M+)
12.9,Quận 1,Honda,Air Blade,9999,15,Honda Air Blade,air blade nguyên bản xe nguyên bản nguyên bản căng đét biển sg máy nguyên bản qúa chất chạy im ru như xe điện xe cầm thương lượng chủ kí khó bao tranh chấp,True,False,False,False,False,False,9.210340371976184,624.9375,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,0,Tay ga,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
17.0,Quận 1,Honda,other,8000,1,Honda other,wave alpha cần bán wave alpha kiểng nhẹ biển số thành phố c mới đi được khuyến mãi giá triệu không,False,False,False,False,False,False,8.987321812850125,4000.0,2,1,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
72.0,Quận 1,Honda,SH,35000,6,Honda SH,shvn abs như tiêu đề mình cần bán nhanh chính chủ biển số thành phố dễ nhìn vừa dán decal đổi màu xám lampo dàn chân sơn sporty mới còn mới đẹp máy móc êm ái ru bảo dưỡng định kỳ định kỳ cảm ơn chotot duyệt tin,False,False,False,False,True,False,10.463131911491967,5000.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
39.0,Quận 1,Honda,Air Blade,11000,2,Honda Air Blade,honda airblade val hi mọi người do mình muốn đổi lên xe to xác hơn do mình to con đi xe air blade nhỏ này thấy không thoải mái nên cần bán chiếc xe này xe mình mua mới tại head phát tiến cmt vào t biển số thành phố quận chính chủ mình đứng tên sang tên ủy quyền đều được odoo tầm ngàn khuyến mãi có tăng hằng ngày do là xe đi làm hàng ngày tình trạng xe có dán full keo có trầy do mình gửi trong bãi xe khá hẹp về lột ra dán lại hết là như mới bảo dưỡng định kỳ tầm khuyến mãi khuyến mãi là mình mang vô hãng thay nhớt máy nhớt láp vừa thay luôn lọc gió và bugi bảo dưỡng định kỳ đầy đủ và đúng theo lịch phần khác mình có lên thêm số món để xe đi thoải mái an toàn hơn hơn đã thay cặp lốp pirelli rosso sport vừa đi gần khuyến mãi gù honda sh i cụm thắng rcb mão air blade lốt cốp d cảm biến bật tắt đèn xe tự động đồ nguyên bản còn đủ hết nay muốn bán hoặc giao lưu honda pcx bù trừ hợp lý mọi thông tin mình đã ghi đủ mọi người cần thêm thông tin gì thì cứ sms zalo mình nhé cảm ơn cả nhà,True,True,False,False,True,False,9.305741456739435,3666.6666666666665,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
26.0,Quận 1,Yamaha,Janus,2400,1,Yamaha Janus,xe tay ga janus màu xanh đen chính chủ mới xe chưa hư hỏng bao giờ mua tại hãng tháng xem xe liên hệ em nhé ạ,False,False,False,False,True,False,7.783640596221253,1200.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
9.2,Quận 1,Honda,Cub,12000,27,Honda Cub,cúp nhật đèn tròn chính chủ mới rất mới nhà ít dùng e giao lưu con cúp nhật chính chủ cực còn mới đẹp biển số còn mới đẹp số lùi như tiến tiền như núi xe tâm huyết nhà e cúp nhật đời cao chót vót máy cực chất miễn bàn luôn thì thầm mùa xuân bao anh em êm ái ru ru xe giấy tờ đầy đủ chính chủ đi không cần giấy phép lái xe lưu ý giá chạy tốt nên không bớt anh em mua dc hả gọi khỏi mất thời gian cảm ơn miễn trả lời tin nhắn,False,False,False,False,True,False,9.392745258631441,428.57142857142856,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
7.3,Quận 1,Yamaha,Sirius,40000,15,Yamaha Sirius,cần bán xe sirius mình có chiếc xe cũ cần bán xe biển tỉnh xe chính chủ mẹ mình đứng tên ai cần liên hệ nhé giá bán còn bớt lọc,False,False,False,False,True,False,10.596659732783579,2500.0,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
16.555555,Quận 1,Honda,Wave,5062,2,Honda Wave,wave rsx xe còn rất mới không cấn không trầy xước thắng đùm chính chủ biển số sài gòn,False,False,False,False,True,False,8.529714471969909,1687.3333333333333,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
3.0,Quận 1,SYM,Attila,10000,18,SYM Attila,bán xe có giấy đăng ký chính chủ xe chạy bình thường không hỏng hóc xe cũ ưng ý thì liên hệ sđt nhắn tin trực tiếp qua chợ chạy tốt,False,False,False,False,True,False,9.210440366976517,526.3157894736842,1,1,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
28.0,Quận 1,Honda,other,30,3,Honda other,cần bán xe mọi thông tin thắc mắc xin vui lòng liên hệ giao xe tận tay nếu cần giấy tờ đầy đủ,False,False,False,False,False,False,3.4339872044851463,7.5,0,1,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,4,Tay côn/Moto,Tay Ga Mới - Ít Sử Dụng (Như Mới)
27.0,Quận 1,Yamaha,Exciter,26264,7,Yamaha Exciter,xe nhà đi cần bán xe nhà đi xe còn mới đẹp xe ít đi xe chính chủ bao công chứng hay ủy quyền,False,False,False,False,True,False,10.175992533388062,3283.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay côn/Moto,False,3,Tay côn/Moto,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
22.9,Quận 1,Honda,Air Blade,12779,15,Honda Air Blade,air blade fi thái có trao đổi gl nguyên bản nguyên bản căng đét xe nhập thái fi máy qúa chất có giao lưu trao đổi xe khác xe cầm thanh lý bao tranh chấp sang tên thông tư ok đã check ok đầy đủ biển sg không,True,False,False,False,False,False,9.455636727931525,798.6875,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
9.2,Quận 1,Honda,Wave,25,7,Honda Wave,wave a em đi học ít đi giữ kĩ chính chủ bs hcm em lên đời xe tay ga dư bán nhé ba mua cho em dei học giờ em đi làm hàng ngày em đổi xe tay ga dư em bán nhé xe đời xe nhật đúng hãng honda máy móc còn nguyên bản nguyên chưa sửa gì ạ xe chính chủ ra công chứng sang tên được nhé có đầy đủ chức năng động cơ êm ái ái thì thầm ai có nhu cầu mua lại thì gọi cho em nha,True,False,False,False,True,False,3.258096538021482,3.125,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Xe số,False,4,Xe số,Tay Ga Mới - Ít Sử Dụng (Như Mới)
11.0,Quận 1,Honda,Cub,12000,28,Honda Cub,cúp nhật kim vàng giọt lệ xe cúp nhật kim vàng giọt lệ cực còn mới đẹp biển cực víp xe tâm huyết nhà e còn mới đẹp leng rất mới miễn bàn đời cao chót vót xe màu vỏ dưa còn mới đẹp nhất trên dòng xe cúp nhật máy nguyên bản êm ái ru ru thì thầm mùa xuân miễn bàn máy không im chửi cha e xe giấy tờ đầy đủ cúp chính chủ đi không cần giấy phép lái xe lưu ý giá chạy tốt anh em đam mê anh em mua dc hả gọi e không bới miễn trả giá e không trả lời tin nhắn mua vui lòng gọi trực tiếp,True,False,False,False,True,False,9.392745258631441,413.7931034482759,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
35.5,Quận 1,Honda,SH,49000,20,Honda SH,dư dùng honda sh ý sx xe nguyên bản chưa rớt đầu nút đèn pha chưa mở ngoại hình còn mới đẹp mọi chức năng hoạt động chạy tốt công chứng sang tên trong ngày xem xe quận,True,False,False,False,False,False,10.799595985047786,2333.3333333333335,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
9.0,Quận 1,Piaggio,Vespa,11000,14,Piaggio Vespa,bấn vesspa lx như hình mình còn dư xe vesspa lx như hình xe mới đi ít máy rất êm ái,False,False,False,False,False,False,9.305741456739435,733.3333333333334,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
8.0,Quận 1,Honda,Wave,45000,18,Honda Wave,wave a nhật còn vận hành chạy tốt biển số thành phố mình cần để lại chiếc wave a nhật máy móc còn vận hành chạy tốt có giấy đăng ký và giấy mua bán cửa hàng mọi người liên hệ mình nhé,False,False,False,False,False,False,10.714439990727769,2368.4210526315787,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
27.5,Quận 1,Honda,Lead,20000,5,Honda Lead,cần bán xe lead up val xe nguyên nguyên bản lead up val xe chính chủ uỷ quyền sang tên đầy đủ xe nguyên nguyên bản quãng đường thấp,True,False,False,False,True,False,9.90353755128617,3333.3333333333335,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
39.0,Quận 1,Honda,Lead,15000,2,Honda Lead,cần bán lead val cần bán lead xe chính chủ bs hcm tân phú,False,False,False,False,True,False,9.61587214452889,5000.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
18.0,Quận 1,Honda,SH,100000,0,Honda SH,xe honda sh ý không sữ dụng cần bán xe mình đi làm hàng ngày hàng ngày động cơ êm ái ái mạnh vọt anh em mua về dổ xăng là đi dàn áo cũ theo thời gian anh mua về lên hoặc dọn mới ok hết xe cứng cáp full mọi chức năng giá bán rẽ cho anh em về dọn,False,False,False,False,False,True,11.51293546492023,100000.0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
29.5,Quận 1,Honda,Lead,180000,5,Honda Lead,honda lead mau vang nau bán xe chủ ky giay đăng ký lan dau xe nha ích chay có trầy do để ở chung cư bs tphcm nguyên bản vỏ theo xe còn dày bánh dau chua mở phiên bản đặt biệt smarkey lef từng quãng đường còn xe chua lm gi het ca vet mau xanh chua huy uy lan nao ngay chu ky e không nhan tn anh em alo cho nhanh gia dep,True,False,False,False,False,False,12.100717685412471,30000.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
26.5,Quận 1,Honda,Future,21000,4,Honda Future,bán future fi xe nguyên bản chưa rớt đầu bs tp chính chủ sang tên công chứng nốt nhạc,True,False,False,False,True,False,9.952325334619427,4200.0,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
17.0,Quận 1,Honda,Wave,40000,3,Honda Wave,dư xe chính chủ công chứng sang tên nhanh gọn ưu tiên có bớt chút lộc xe đi kỹ,False,False,False,False,True,False,10.596659732783579,10000.0,2,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
8.6,Quận 1,Honda,Wave,25,8,Honda Wave,xe chính chủ động cơ êm ái ái do nhu cầu đổi xe cần bán lại cho ai chạy đi làm hàng ngày cực êm ái ít hao xăng xe ký giấy mua bán sang tên trong ngày mau lẹ,False,False,False,False,True,False,3.258096538021482,2.7777777777777777,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,4,Xe số,Tay Ga Mới - Ít Sử Dụng (Như Mới)
75.0,Quận 1,Honda,SH,49530,5,Honda SH,cần bán xe honda sh cbs trắng giá chạy tốt honda sh cbs trắng chính chủ đời chủ quãng đường xe chạy kĩ khuyến mãi thay nhớ lần liqui thay nhớt lap vệ sinh nồi giá mong muốn triệu liên hệ phát chính chủ xem xe tại quận,False,True,False,False,True,False,10.810354015162442,8255.0,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay ga,False,2,Tay ga,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
9.5,Quận 1,Honda,Wave,666666,19,Honda Wave,xe cần bán xe nhà đi nay cần bán xe hoạt động bình thường xe chính chủ xe ít hao xăng,False,False,False,False,True,False,13.410045949855984,33333.3,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
4.0,Quận 1,Yamaha,Exciter,40000,2,Yamaha Exciter,zz máy nhão gtdd máy zz máy kêu bán hoặc giao lưu mio hoặc luvias,False,False,False,False,False,False,10.596659732783579,13333.333333333334,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
2.5,Quận 1,SYM,Elizabeth,100000,12,SYM Elizabeth,cần cần bán nhanh xe tay ga giá rẻ xe y hình dành cho mấy chị em công nhân đang cần xe giá rẻ để đi làm hàng ngày và đi chợ,False,False,False,False,False,False,11.51293546492023,7692.307692307692,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tay ga,False,0,Tay ga,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
17.0,Quận 1,Honda,Wave,30,0,Honda Wave,bán xe chưa qua sử dụng xe mới vừa từ head honda về chưa đăng ký biển số xe luôn muốn bán lại giá triệu có thỏa thuận nơi bán quận tp hcm xe màu đỏ đen như hình,False,False,False,False,False,False,3.4339872044851463,30.0,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,4,Xe số,Tay Ga Mới - Ít Sử Dụng (Như Mới)
26.0,Quận 1,Piaggio,GTS,50000,16,Piaggio GTS,bán vespa nhập nguyên chiếc ý cần bán vespa van nhập khẩu ý biển số phong thuỷ là phát phát mãi phát xe còn mới đẹp động cơ êm ái ái giấy tờ đầy đủ bao công chứng xe chạy rất vọt máy im ru xem xe quận tại nhà,False,False,False,False,False,False,10.819798284210286,2941.176470588235,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
5.5,Quận 1,Honda,Wave,15381,20,Honda Wave,cần đổi xe xe nguyên nguyên bản chưa qua làm máy ai cần liên hệ qua số dt,True,True,False,False,False,False,9.640953273616999,732.4285714285714,2,1,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Xe số,False,2,Xe số,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
13.4,Quận 1,Honda,Wave,39000,7,Honda Wave,xe mới dọn sạch sẽ cần bán xe như hình nói chung xe sạch sẽ không cần ta nhiều,False,False,False,False,False,True,10.571342565808699,4875.0,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Xe số,False,0,Xe số,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
15.0,Quận 1,Suzuki,Sport / Xipo,15000,27,Suzuki Sport / Xipo,bán cho anh em dam mê xe xipo xe còn mới đẹp như hình máy bao ngon bao êm ái mua về chỉ chạy không nhận tin nhấn mua gọi đt hoặc zalo nhé ok,False,False,False,False,False,False,9.61587214452889,535.7142857142857,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay côn/Moto,False,0,Tay côn/Moto,Xe Số Cũ - Giá Rẻ (Dưới 15 Triệu)
16.5,Quận 1,Honda,Winner X,44000,6,Honda Winner X,cần ra đi em winner x ít sử dụng biển số thành phố winner x máy nguyên nguyên bản ít sử dụng cần ra đi giấy tờ hợp lệ sang tên thoải mái liên hệ xem xe quận,True,False,False,False,False,False,10.691967639914864,6285.714285714285,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tay côn/Moto,False,2,Tay côn/Moto,Tay Ga Phổ Thông - Đại Trà (15-30 Triệu)
45.0,Quận 1,Honda,SH,71000,18,Honda SH,cần bán xe honda sh ý c do không còn nhu cầu sử dụng xuất xứ ý tình trạng dàn áo hơi phai màu mua về sơn lại là được máy móc chưa rớt đầu giấy tờ chính chủ có thể sang tên giá cả có thể thương lượng lại xem xe tại mai thị lựu phường đa kao quận,True,True,False,False,True,False,11.170449240431308,3736.842105263158,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
17.5,Quận 1,Piaggio,Liberty,30000,9,Piaggio Liberty,liberty nguyên bản biển số thành phố chính chủ hình sao xe bên ngoài như vậy xe liberty abs màu đỏ giấy đăng ký biển số bình thạnh hcm xe chính chủ ký bán nguyên bản hoàn toàn đã thay chống trợ lực dựng chống đứng rất nhẹ quãng đường chuẩn không xe từ lúc mua mới về sao để vậy chạy chưa đâm đụng chưa mở máy bao kiểm tra coi xe ở quận hoặc quận,True,False,False,False,True,False,10.308985993422082,3000.0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
15.8,Quận 1,Honda,PCX,25000,14,Honda PCX,honda honda pcx dừng gọi chỉ tin nhắn riêng tư xe e dọn tâm huyết từ trong ra ngoài sơn si trong hãng nguyên chiếc dọn từ những chi tiết nhỏ của xe mua về chỉ việc đổ xăng chạy vi vu xe còn mới đẹp động cơ êm ái ái dàn ngoài không khác gì xe mới,False,False,False,False,False,True,10.12667110305036,1666.6666666666667,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Tay ga,False,3,Tay ga,Tay Ga Trung Cấp - Chất Lượng Tốt (20-35M)
